Location,Homeworld,Starport,Size,Atmosphere,Hydrographics,Population,Government,Law_Level,Tech_Level,Trade_Codes,Travel_Code,Temperature,Culture,NPC_Name,Race,Sex,Age,Year_Born,STR,DEX,END,INT,EDU,SOC,Career,Job,Terms,Skills,Equipment,Cash,Debt,Pension
J0927,Altithan,C,B,B,6,3,2,2,9,Fl Lo,A,D,Unusual Customs: Trade,Lady Thelconi M. Ohesack,Human,Female,37,5591,B,9,8,5,6,B,Marines,Ground Assault,4,"Administrating 2, Advocating 1, Anglic Language 0, Battle Suit Training 1, Field Artillery 0, History 0, Jack of all Trades 0, Jumping 0, Leadership 2, Military Tactics 2, Naval Tactics 1, Slug Pistol 1, Slug Rifle 0, Stealth 0, Tank Driving 0, Telecomm 1","Armor, TAS Membership, Armor",Cr15000,Cr0,Cr0
E0417,Erpally,D,3,1,0,4,5,6,8,Ni,,8,Unusual Custom: Starport,Sir Stalnter L. Thilanda,Human,Male,48,5580,B,5,2,7,9,B,Nobility,Diplomat,0,"Acting 0, Advocating 0, Aero Flying 1, Anglic Language 0, Athletic Strength 0, Battle Suit Training 0, Capital Ship Helm 1, Carousing 1, Computer Training 0, Energy Pistol 0, Field Artillery 0, Jack of all Trades 0, Jumpspace 1, Knife Fighting 1, Leadership 1, Life Support 0, Mechanical Training 0, Medical Training 1, Military Tactics 0, Naval Tactics 1, Navigating 1, Remote Operating 1, Spacecraft Piloting 1, Stealth 0, Streetwise 1, Telecomm 0, Turret Gunnery 1","TAS Membership, 4 Ship Shares",Cr30000,Cr0,Cr0
F1018,Stanhaltoner,B,2,3,0,7,8,5,C,De Na Po,,6,Xenophobic,Baronet Deln Insancelo Simlo of Stanhaltoner,Human,Male,46,5582,1,1,7,C,7,c,Drifter,Barbarian,3,"Advocating 1, Anglic Language 0, Animal Farming 0, Animal Riding 0, Carousing 1, Computer Training 0, Investigating 0, Jack of all Trades 0, Knife Fighting 3, Mole Trucking 0, Reconnaissance 0, Sailboat Helm 1, Shotgun 0, Spacecraft Piloting 1, Stealth 1, Streetwise 0, Survival Training 1",,Cr0,Cr90000,Cr0
E0315,Ely,B,9,C,6,4,6,5,A,Fl Ni Re,,B,Unusual Customs: Nobility,Kriman Alltokimlo,Human,Male,46,5582,1,4,2,C,8,7,Drifter,Wanderer,0,"Anglic Language 0, Athletic Co-ord 0, Computer Training 0, Energy 0, Energy Pistol 1, Genetics 0, Investigating 0, Jack of all Trades 2, Mole Trucking 0, Musical Training 0, Persuading 0, Reconnaissance 0, Small Craft Piloting 0, Stealth 0, Streetwise 0, Survival Training 0, Vacc Suit Training 0",,Cr0,Cr50000,Cr0
G2119,Esa,B,5,7,6,3,0,0,C,Fa Lo,,7,Violent,Lady Emisank D. Chagankratrlie,Human,Female,51,5577,2,1,4,6,A,B,Agent,Law Enforcement,0,"Acting 0, Administrating 3, Advocating 2, Anglic Language 0, Astrogating 0, Bionetics 0, Computer Training 2, Diplomacy 1, Investigating 0, Jack of all Trades 0, Leadership 7, Persuading 0, Psionicology 0, Sculpting 1, Shotgun 1, Slug Pistol 0, Telecomm 0, Vilani Language 1","Stocks Portfolio: Cr750000, Stocks Portfolio: Cr50000, Stipend Portfolio: Cr250000, TAS Membership, TAS Membership, 1 Ship Share",Cr0,Cr0,Cr10000
O2233,Atdanshali,B,4,3,4,3,3,1,8,Lo,,7,Unusual Custom: Media,Odove Arelnarnston,Human,Male,47,5581,7,5,7,A,4,7,Nobility,Administrator,7,"Administrating 2, Advocating 2, Anglic Language 0, Diplomacy 3, History 0, Investigating 0, Jack of all Trades 0, Leadership 2, Persuading 4, Tank Driving 0, Telecomm 0, Trading 2","Stipend Portfolio: Cr1000000, Estate Portfolio: Cr100000, Stocks Portfolio: Cr100000, 7 Ship Shares",Cr0,Cr0,Cr14000
L2826,Gwimomon,C,0,0,0,3,3,0,C,As Lo Va,,8,Degenerate,Lady Omikepinie D. Inshi,Human,Female,52,5576,3,5,6,8,8,B,Merchants,Merchant Marine,6,"Anglic Language 0, Biology 0, Capital Ship Helm 1, Chemisty 0, Computer Training 0, Diplomacy 1, Electronics 1, Investigating 0, Jack of all Trades 0, Mechanical Training 2, Medical Training 1, Mole Trucking 0, Ortillery Gunnery 1, Persuading 1, Telecomm 2, Trading 1, Turret Gunnery 1, Vacc Suit Training 1, Zero-G Training 2",Scientific Equipment,Cr135000,Cr0,Cr12000
A0408,Ansatlison,B,0,0,0,4,5,3,B,As Ni Va,,A,Unusual Customs: Nobility,Nurler Erdatd,Human,Male,31,5597,6,3,6,8,A,6,Marines,Star Marines,0,"Advocating 1, Anglic Language 0, Athletic Co-ord 0, Athletic Endurance 1, Autocar Driving 0, Deceiving 0, Gravitics 1, Jack of all Trades 0, Jumping 0, Mole Trucking 0, Reconnaissance 0, Slug Rifle 1, Stealth 0, Streetwise 0, Survival Training 0, Vacc Suit Training 0, Zero-G Training 0",,Cr0,Cr0,Cr0
L2729,Uchrerhn,C,6,6,4,3,7,6,9,Fa Lo,,8,Xenophobic,Captain Alanlie R. Wanmon,Human,Female,48,5580,5,5,2,6,9,5,Drifter,Barbarian,1,"Anglic Language 0, Athletic Endurance 1, Athletic Strength 1, Computer Training 1, Deceiving 1, Energy Pistol 3, Energy Rifle 1, Field Artillery 0, Genetics 0, Heavy Launchers 0, Investigating 0, Jack of all Trades 0, Leadership 1, Mole Trucking 0, Naval Tactics 1, Reconnaissance 1, Shotgun 0, Slug Rifle 1, Stealth 0, Streetwise 2, Survival Training 1, Sword Fighting 1, Telecomm 0","TAS Membership, Armor, Armor",Cr6000,Cr0,Cr0
B1006,Marmer,C,3,1,0,1,4,9,8,Lo,A,A,Unusual Customs: Travel,Corporal Shurck X. Arthothon,Human,Male,48,5580,8,7,5,3,B,3,Drifter,Scavenger,3,"Anglic Language 0, Astrogating 0, Athletic Co-ord 0, Athletic Endurance 1, Battle Suit Training 1, Capital Weapons 0, Computer Training 0, Deceiving 1, Energy Pistol 1, Fist Fighting 1, Hydroponics 0, Jack of all Trades 0, Jumping 1, Jumpspace 0, Mechanical Training 1, Naval Tactics 1, Physics 0, Reconnaissance 1, Remote Operating 1, Shotgun 1, Slug Rifle 1, Small Craft Piloting 0, Stealth 1, Survival Training 4, Vacc Suit Training 1, Zero-G Training 0","Armor, 1 Ship Share",Cr60000,Cr0,Cr0
G1718,Shenlam,B,6,5,6,7,5,2,7,Ag Ga,,1,Fusion,Agent Atthon N. Ilo,Human,Female,46,5582,4,B,3,9,9,8,Citizen,Colonist,1,"Anglic Language 0, Athletic Endurance 0, Autocar Driving 1, Battle Suit Training 0, Carousing 1, Deceiving 1, Field Artillery 0, Gambling 1, Hydroponics 0, Jack of all Trades 0, Knife Fighting 2, Life Support 0, Military Tactics 0, Mole Trucking 1, Slug Rifle 0, Stealth 0, Streetwise 0, Tank Driving 0, Veterinary 0, Vilani Language 0",Scientific Equipment,Cr172500,Cr0,Cr0
F1019,Enl,E,8,7,9,5,3,4,3,Ni,,3,Religious,Dankiwandody Picasceson,Human,Male,48,5580,4,A,1,A,7,3,Army,Support,0,"Administrating 1, Advocating 1, Anglic Language 0, Belter 0, Biology 0, Computer Training 3, Diplomacy 0, Electronics 1, Genetics 1, Gravitics 2, Investigating 1, Jack of all Trades 0, Jumpspace 1, Knife Fighting 0, Medical Training 0, Robotics 1, Sensor Reading 1, Slug Rifle 1, Telecomm 1","Lab Ship, 2 Ship Shares",Cr60000,Cr0,Cr12000
K1823,Dati,C,3,3,5,7,8,4,A,,,0,Unusual Customs: Trade,Etshitatnk Scheburn,Human,Female,50,5578,8,4,6,2,B,5,Merchants,Free Trader,1,"Advocating 1, Anglic Language 0, Animal Training 0, Astrogating 1, Computer Training 1, Cybernetics 0, Diplomacy 1, Energy Pistol 1, Energy Rifle 0, Gravitics 1, Jack of all Trades 0, Mechanical Training 1, Medical Training 0, Mole Trucking 0, Navigating 1, Small Craft Piloting 1, Stealth 1, Survival Training 2, Telecomm 0, Trading 0, Vacc Suit Training 0, Xenology 0",,Cr80000,Cr0,Cr0
O2239,Arjarshanlove,B,5,9,A,1,3,5,B,Lo Wa,,5,Unusual Customs: Technology,Petty Officer 3rd Class All X. Onsilnarnk,Human,Female,49,5579,8,7,5,4,5,8,Navy,Line/Crew,4,"Anglic Language 0, Energy Pistol 1, Genetics 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Life Support 0, Mechanical Training 1, Naval Tactics 1, Ortillery Gunnery 0, Sensor Reading 1, Ship Screens 0, Small Craft Piloting 0, Survival Training 1, Vacc Suit Training 1, Zero-G Training 0",6 Ship Shares,Cr16000,Cr0,Cr0
N1039,Ebart,X,4,3,5,7,4,6,5,,,3,Ritualized,Edashenwonma Elstavertad,Human,Female,49,5579,5,5,2,8,8,8,Merchants,Merchant Marine,2,"Acting 0, Anglic Language 0, Astrogating 2, Carousing 0, Civil Construction 2, Companion 1, Deceiving 0, Gambling 2, Jack of all Trades 0, Jumpspace 2, Mechanical Training 1, Medical Training 1, Musical Training 1, Persuading 1, Sculpting 0, Shotgun 0, Small Craft Piloting 1, Telecomm 0, Vacc Suit Training 0, Writing 1, Zero-G Training 1","Ancient Technology, 2 Ship Shares",Cr100000,Cr0,Cr0
D2807,Anrat,E,7,A,2,2,5,A,9,Fl He Lo,A,D,Unusual Customs: Nobility,Erlton Letner,Human,Female,50,5578,4,3,4,5,9,6,Entertainer,Journalist,5,"Acting 1, Administrating 0, Anglic Language 0, Animal Farming 0, Athletic Co-ord 1, Athletic Strength 1, Carousing 0, Companion 4, Computer Training 0, Cruise Ship Helm 0, Deceiving 1, Fist Fighting 1, Investigating 1, Jack of all Trades 0, Knife Fighting 0, Musical Training 1, Persuading 2, Reconnaissance 1, Stealth 1, Survival Training 1, Tank Driving 0, Telecomm 1","Alien Artifact, 2 Ship Shares",Cr122000,Cr0,Cr10000
I0427,Patrie,B,3,0,0,2,5,1,B,Lo Va,,7,Progressive,Thatgobrelam Krid,Human,Male,52,5576,3,B,B,C,5,A,Rogue,Thief,6,"Anglic Language 0, Carousing 4, Computer Training 1, Energy Rifle 0, Gambling 1, Investigating 0, Jack of all Trades 0, Knife Fighting 1, Medical Training 1, Military Tactics 1, Mole Trucking 0, Persuading 0, Reconnaissance 1, Slug Pistol 0, Slug Rifle 1, Stealth 1, Streetwise 1, Vacc Suit Training 0","Armor, Armor, Armor, 2 Ship Shares",Cr120000,Cr0,Cr0
N1435,Okinstonnilton,B,6,2,1,6,5,2,A,He Na Ni Po,,A,Peaceful,Force Commander Eltimnston M. Alier,Human,Female,49,5579,8,5,5,C,B,7,Marines,Star Marines,5,"Anglic Language 0, Athletic Endurance 1, Athletic Strength 1, Battle Suit Training 1, Companion 0, Computer Science 0, Energy Pistol 2, Jack of all Trades 0, Jumping 2, Leadership 1, Mechanical Training 1, Military Tactics 1, Naval Tactics 1, Persuading 0, Psionicology 0, Slug Pistol 1, Stealth 1, Tank Driving 0, Telecomm 2, Trading 3, Vacc Suit Training 0, Veterinary 0",TAS Membership,Cr50000,Cr0,Cr10000
N0933,Aberthilo,C,6,2,2,6,3,5,7,He Na Ni Po,,6,Influenced,Atkilzerrie Altsatnestemille,Human,Female,48,5580,8,C,5,2,5,3,Agent,Law Enforcement,1,"Aero Flying 1, Anglic Language 0, Animal Training 0, Athletic Strength 0, Battle Suit Training 2, Computer Training 0, Deceiving 1, Diplomacy 1, Energy Rifle 0, Field Artillery 0, Fist Fighting 1, Investigating 1, Jack of all Trades 0, Leadership 1, Military Tactics 1, Reconnaissance 1, Slug Pistol 2, Slug Rifle 0, Stealth 0, Streetwise 0",3 Ship Shares,Cr32000,Cr0,Cr0
G2215,Droti,C,4,9,A,9,A,9,D,Hi In Wa,,8,At War,Force Commander Atni O. Ejilnas,Human,Female,45,5583,4,1,6,7,8,8,Entertainer,Journalist,1,"Administrating 1, Anglic Language 0, Battle Suit Training 1, Companion 0, Deceiving 2, Energy Pistol 0, Field Artillery 0, Fist Fighting 1, Investigating 2, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Leadership 4, Military Tactics 1, Portable Artillery 1, Reconnaissance 1, Slug Pistol 1, Space Construction 0, Stealth 0, Streetwise 1, Survival Training 1, Tank Driving 0, Telecomm 1","Armor, Armor, Armor",Cr22000,Cr0,Cr10000
O1738,Arti,A,8,8,A,4,3,3,E,Cp Ni Wa,,8,Fusion,Epancarn Atpannk,Human,Female,46,5582,7,B,3,9,3,7,Army,Cavalry,1,"Advocating 0, Anglic Language 0, Animal Training 1, Astrogating 1, Autocar Driving 0, Diplomacy 2, Economics 1, Energy Pistol 0, Energy Rifle 1, Jack of all Trades 0, Leadership 1, Mechanical Training 0, Reconnaissance 1, Sensor Reading 1, Small Craft Piloting 1, Spacecraft Piloting 0, Streetwise 1, Survival Training 0, Telecomm 1, Vacc Suit Training 1","Scout Ship, 1 Ship Share",Cr80000,Cr0,Cr0
C2108,Shanla,E,4,4,4,3,6,9,7,Fa Lo,,9,Unusual Custom: Starport,Baronetess Irlie Bimnk Imner of Shanla,Human,Female,50,5578,3,8,5,D,A,c,Army,Infantry,7,"Administrating 0, Anglic Language 0, Animal Training 1, Archeology 0, Athletic Co-ord 0, Autocar Driving 0, Blunt Fighting 1, Computer Training 0, Energy Pistol 0, Energy Rifle 2, Field Artillery 0, Fist Fighting 0, Jack of all Trades 0, Jumping 1, Knife Fighting 1, Leadership 1, Medical Training 0, Military Tactics 1, Persuading 1, Reconnaissance 3, Shotgun 1, Slug Pistol 1, Slug Rifle 3, Streetwise 1, Sword Fighting 1","Armor, Armor",Cr70000,Cr0,Cr14000
I0824,Urnk,E,5,4,5,9,9,A,8,Hi In,A,9,Unusual Customs: Trade,Lieutenant Thindy S. Wanke,Human,Female,49,5579,8,2,5,7,9,A,Navy,Engineering/Gunnery,3,"Anglic Language 0, Astrogating 0, Autocar Driving 0, Deceiving 1, Energy 0, Energy Pistol 2, Energy Rifle 1, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 3, Navigating 1, Polymers 0, Reconnaissance 1, Ship Screens 1, Shotgun 1, Slug Rifle 0, Small Craft Piloting 1, Stealth 1, Streetwise 1, Survival Training 0, Telecomm 0, Vacc Suit Training 1, Zero-G Training 0","Armor, 3 Ship Shares",Cr100000,Cr0,Cr0
L3022,Onmelrt,C,1,1,0,3,2,3,9,Lo,,5,Tourist Attraction,Petty Officer 3rd Class Ocink T. Okreshikranronny,Human,Male,52,5576,5,4,4,9,8,8,Navy,Line/Crew,5,"Anglic Language 0, Astrogating 1, Computer Training 1, Diplomacy 1, Grav Flying 1, Investigating 1, Jack of all Trades 0, Mechanical Training 1, Medical Training 0, Navigating 1, Philosophy 0, Physics 0, Reconnaissance 0, Remote Operating 1, Slug Rifle 0, Small Craft Piloting 1, Stealth 1, Streetwise 1, Tank Driving 1, Vacc Suit Training 1","Scientific Equipment, 2 Ship Shares",Cr56000,Cr0,Cr10000
O2032,Albotsitharrt,A,6,8,6,5,3,2,8,Ag Fa Ga Ni Pr,,4,Unusual Customs: Nobility,Lieutenant Murrk T. Arza,Human,Male,50,5578,4,3,C,B,A,7,Agent,Law Enforcement,4,"Acting 0, Advocating 2, Anglic Language 1, Animal Farming 0, Archeology 0, Athletic Endurance 1, Biology 1, Carousing 0, Deceiving 1, Energy Pistol 0, Energy Rifle 1, Investigating 1, Jack of all Trades 0, Knife Fighting 1, Motorboat Helm 0, Reconnaissance 1, Stealth 1, Streetwise 1, Survival Training 2",,Cr20000,Cr0,Cr0
G2313,Thiton,D,7,7,9,3,0,1,4,Lo,,B,Unusual Customs: Trade,Baronet Nisetvolo Elbarton Elostelchranm of Thiton,Human,Male,47,5581,1,8,1,3,4,c,Drifter,Barbarian,0,"Anglic Language 0, Animal Farming 1, Animal Training 0, Astrogating 0, Athletic Endurance 0, Athletic Strength 0, Carousing 0, Deceiving 0, Jack of all Trades 0, Jumping 1, Knife Fighting 2, Mechanical Training 0, Mole Trucking 0, Philosophy 0, Reconnaissance 1, Shotgun 0, Spacecraft Piloting 0, Stealth 2, Survival Training 1, Tank Driving 0, Telecomm 0",,Cr3000,Cr0,Cr0
H2713,Kelpetlmes,E,0,0,0,A,8,8,8,As Hi In Mi Na Va,,6,Unusual Customs: Nobility,Attserly Shel,Human,Female,52,5576,7,6,7,3,A,A,Merchants,Merchant Marine,2,"Administrating 1, Advocating 1, Anglic Language 0, Astrogating 1, Athletic Co-ord 1, Athletic Strength 0, Battle Suit Training 1, Computer Training 1, Deceiving 2, Diplomacy 1, Energy Rifle 0, Field Artillery 1, Jack of all Trades 0, Leadership 1, Mechanical Training 1, Military Tactics 0, Reconnaissance 1, Shotgun 1, Space Construction 0, Stealth 2, Streetwise 0, Telecomm 3, Trading 0, Vacc Suit Training 1, Zero-G Training 0","Armor, Armor, Armor, 1 Ship Share",Cr12000,Cr0,Cr0
E0718,Evurthelnson,D,9,4,8,9,7,9,3,Hi In Mi,,7,Sexist,Sublieutenant Anti O. Shimlimlalko,Human,Female,47,5581,8,2,7,E,3,5,Drifter,Wanderer,0,"Anglic Language 0, Capital Ship Helm 1, Companion 1, Energy Rifle 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 0, Ortillery Gunnery 0, Spacecraft Piloting 0, Stealth 0, Streetwise 0, Vacc Suit Training 0, Zero-G Training 0","Ship's Boat, 3 Ship Shares",Cr100000,Cr0,Cr12000
G2115,Obonie,A,3,1,0,1,2,7,F,Lo,,B,Unusual Custom: Media,Corporal Erentis I. Arlo,Human,Female,52,5576,6,5,7,8,B,A,Citizen,Corporate,5,"Administrating 1, Advocating 1, Anglic Language 0, Astrogating 1, Capital Ship Helm 0, Capital Weapons 0, Companion 1, Computer Training 3, Energy Pistol 1, Gambling 1, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 1, Medical Training 0, Philosophy 0, Roto Flying 1, Slug Pistol 0, Stealth 1, Streetwise 1, Sword Fighting 1, Trading 1, Vacc Suit Training 0, Zero-G Training 0",1 Ship Share,Cr92000,Cr0,Cr10000
G2114,Hennie,C,8,4,2,3,1,0,4,He Lo Po,,A,Unusual Custom: Conspiracy,Dilpilda Telmeta,Human,Female,52,5576,3,5,7,8,7,6,Scout,Courier,2,"Administrating 0, Anglic Language 0, Animal Riding 0, Astrogating 1, Autocar Driving 0, Companion 2, Jack of all Trades 1, Mechanical Training 1, Mole Trucking 1, Persuading 1, Spacecraft Piloting 0, Survival Training 1, Tank Driving 1, Telecomm 1, Trading 1, Vacc Suit Training 5","Free Trader, Scout Ship, 1 Ship Share",Cr65000,Cr0,Cr12000
F1519,Alla,B,3,2,1,7,C,C,C,He Na Pi Po,A,3,Recovering,Detective Astantharhelhl X. Ichralgerie,Human,Female,52,5576,9,2,3,C,6,5,Drifter,Barbarian,1,"Administrating 0, Anglic Language 0, Animal Farming 0, Athletic Co-ord 0, Athletic Endurance 2, Carousing 0, Companion 1, Computer Training 1, Investigating 1, Jack of all Trades 0, Knife Fighting 1, Reconnaissance 1, Slug Pistol 0, Stealth 2, Streetwise 3, Survival Training 2, Sword Fighting 1, Tank Driving 0, Xenology 0",2 Ship Shares,Cr29000,Cr0,Cr10000
A0806,Urbarnsturonor,D,5,3,2,8,A,8,5,Na Ph Po,,3,Unusual Customs: Technology,Lance Corporal Anrlonrlie G. Onsikratheny,Human,Female,48,5580,4,8,7,8,6,6,Scout,Courier,3,"Anglic Language 0, Astrogating 1, Athletic Endurance 0, Battle Suit Training 1, Carousing 1, Energy Pistol 1, Energy Rifle 1, Gravitics 0, Heavy Launchers 0, Jack of all Trades 0, Mechanical Training 1, Medical Training 1, Military Tactics 0, Slug Rifle 0, Small Craft Piloting 0, Stealth 0, Survival Training 0, Telecomm 1, Veterinary 0","Armor, Scout Ship",Cr80000,Cr0,Cr0
J1423,Erl,B,4,3,5,1,2,0,D,Lo,A,6,Unusual Customs: Lifecycle,Special Agent Balt O. Ick,Human,Male,52,5576,5,4,1,9,8,8,Rogue,Thief,2,"Advocating 1, Anglic Language 0, Animal Riding 1, Computer Training 1, Deceiving 2, Energy Pistol 2, Energy Rifle 0, Gambling 1, Investigating 2, Jack of all Trades 0, Mechanical Training 1, Military Tactics 1, Musical Training 0, Persuading 3, Reconnaissance 0, Shotgun 0, Slug Rifle 1, Space Construction 0, Stealth 1, Streetwise 2, Sword Fighting 1, Tank Driving 0, Trading 0, Vacc Suit Training 1",1 Ship Share,Cr88500,Cr0,Cr0
C2001,Washil,B,4,1,0,6,6,8,B,Na Ni,,5,Fashion,Serman Lin,Human,Male,51,5577,1,3,7,C,8,7,Navy,Line/Crew,2,"Anglic Language 0, Blunt Fighting 1, Computer Training 2, Diplomacy 0, Gravitics 0, Investigating 1, Jack of all Trades 0, Knife Fighting 1, Medical Training 0, Polymers 0, Telecomm 0, Vacc Suit Training 0, Vilani Language 0, Xenology 3","Lab Ship, Lab Ship, 2 Ship Shares",Cr115000,Cr0,Cr10000
E0218,Urbitharnston,C,7,6,3,3,5,A,6,Lo,,9,Unusual Customs: Lifecycle,Captain Inselratlton T. Ondatnson,Human,Female,50,5578,1,1,1,8,4,7,Rogue,Enforcer,1,"Anglic Language 0, Astrogating 1, Athletic Strength 0, Autocar Driving 1, Battle Suit Training 1, Bionetics 0, Energy Pistol 1, Fist Fighting 1, History 0, Jack of all Trades 0, Leadership 1, Mechanical Training 0, Military Tactics 1, Naval Tactics 1, Persuading 1, Portable Artillery 1, Shotgun 1, Slug Rifle 1, Small Craft Piloting 1, Spacecraft Piloting 0, Stealth 2, Streetwise 1, Survival Training 0, Telecomm 0","Armor, Armor",Cr0,Cr5000,Cr0
A0107,Astelle,E,F,C,6,2,6,6,A,Fl Lo,A,E,Unusual Custom: Media,Baroness Inski Ponter Derner of Astelle,Human,Female,52,5576,2,3,8,B,B,C,Agent,Law Enforcement,3,"Anglic Language 0, Athletic Co-ord 1, Athletic Endurance 1, Autocar Driving 1, Battle Suit Training 2, Energy Pistol 0, Energy Rifle 1, Heavy Launchers 0, Hydroponics 0, Investigating 0, Jack of all Trades 0, Jumping 1, Leadership 1, Military Tactics 1, Mole Trucking 1, Naval Tactics 1, Portable Artillery 1, Reconnaissance 1, Slug Rifle 1, Stealth 2, Streetwise 2",TAS Membership,Cr120000,Cr0,Cr10000
F0918,Instatn,C,4,3,3,3,2,6,B,Px Lo Po,,5,Peaceful,Corporal Purza T. Gillmes,Human,Female,48,5580,1,3,3,4,6,6,Drifter,Scavenger,0,"Advocating 1, Anglic Language 0, Animal Farming 0, Astrogating 0, Athletic Strength 1, Battle Suit Training 0, Computer Training 1, Deceiving 0, Gambling 1, Heavy Launchers 0, Jack of all Trades 1, Mechanical Training 1, Military Tactics 0, Navigating 2, Philosophy 0, Polymers 0, Reconnaissance 0, Shotgun 1, Spacecraft Piloting 0, Stealth 0, Streetwise 2",,Cr75000,Cr0,Cr0
L3128,Orlatke,A,C,9,A,6,4,2,C,Ni Oc,,7,Barbaric,Anas Alus,Human,Female,48,5580,6,7,4,4,6,6,Army,Infantry,0,"Advocating 3, Anglic Language 0, Astrogating 1, Capital Ship Helm 1, Companion 0, Diplomacy 0, Energy Rifle 1, Heavy Launchers 0, Jack of all Trades 0, Jumpspace 1, Mechanical Training 1, Musical Training 0, Persuading 2, Sword Fighting 1, Tank Driving 0, Telecomm 0, Trading 0, Vacc Suit Training 0",,Cr23000,Cr0,Cr0
M0437,Elace,C,4,6,5,9,8,D,B,Hi Pr,A,8,Conservative,Lance Corporal Eldranheti E. Stijille,Human,Female,52,5576,5,6,4,9,8,7,Drifter,Scavenger,2,"Anglic Language 0, Astrogating 0, Athletic Strength 0, Autocar Driving 2, Battle Suit Training 1, Biology 1, Blunt Fighting 0, Energy Pistol 1, Energy Rifle 1, Field Artillery 0, Heavy Launchers 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Medical Training 0, Military Tactics 1, Mole Trucking 0, Reconnaissance 3, Slug Rifle 1, Stealth 1, Streetwise 0, Telecomm 1, Vacc Suit Training 1",,Cr41000,Cr0,Cr0
A0405,Sathon,A,5,6,6,1,0,0,D,Lo,A,7,Unusual Customs: Lifecycle,Dimli Imsturw,Human,Female,49,5579,6,4,1,6,C,5,Drifter,Scavenger,1,"Administrating 0, Anglic Language 0, Astrogating 1, Athletic Endurance 1, Athletic Strength 1, Civil Construction 0, Computer Training 0, Fist Fighting 1, Genetics 0, Investigating 0, Jack of all Trades 0, Jumping 1, Medical Training 0, Reconnaissance 0, Shotgun 1, Slug Rifle 0, Small Craft Piloting 0, Stealth 1, Streetwise 0, Survival Training 0, Tank Driving 1, Vacc Suit Training 1, Zero-G Training 0",,Cr0,Cr6000,Cr0
L2929,Urce,B,6,8,8,2,4,0,8,Fa Lo,A,7,Artistic,Lance Corporal Bery N. Enrondurbrav,Human,Male,45,5583,B,6,7,C,5,6,Army,Cavalry,1,"Administrating 1, Anglic Language 0, Athletic Co-ord 0, Athletic Strength 0, Autocar Driving 0, Deceiving 1, Fist Fighting 2, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Mechanical Training 0, Reconnaissance 2, Slug Rifle 1, Stealth 0, Streetwise 1, Survival Training 0, Vilani Language 0, Zero-G Training 1",,Cr20000,Cr0,Cr0
H2511,Stati,C,4,9,7,5,1,0,A,Ag Fa Ni,A,8,Liberal,Lady Estenrk O. Oropal,Human,Female,50,5578,4,6,A,6,6,B,Merchants,Free Trader,3,"Anglic Language 0, Animal Riding 0, Computer Training 1, Electronics 4, Energy Rifle 0, Investigating 1, Jack of all Trades 0, Jumpspace 1, Knife Fighting 1, Leadership 1, Mechanical Training 3, Naval Tactics 1, Persuading 1, Sensor Reading 3, Ship Screens 1, Small Craft Piloting 0, Spacecraft Piloting 1, Turret Gunnery 0, Vacc Suit Training 0, Vilani Language 0, Zero-G Training 0","Air/Raft, Air/Raft, TAS Membership, Free Trader",Cr135000,Cr0,Cr10000
