Location,Homeworld,Starport,Size,Atmosphere,Hydrographics,Population,Government,Law_Level,Tech_Level,Trade_Codes,Travel_Code,Temperature,Culture,NPC_Name,Race,Sex,Age,Year_Born,STR,DEX,END,INT,EDU,SOC,Career,Job,Terms,Skills,Equipment,Cash,Debt,Pension
N1139,Elkoshiml,C,2,4,5,9,D,E,4,Hi In Mi,,4,At War,Chieftain Onaschetti G. Ilch,Human,Female,54,5574,7,9,C,5,B,4,Drifter,Barbarian,7,"Anglic Language 0, Astrogating 0, Biology 1, Jack of all Trades 3, Knife Fighting 1, Leadership 1, Mechanical Training 0, Musical Training 0, Ortillery Gunnery 0, Slug Pistol 0, Small Craft Piloting 0, Space Construction 0, Stealth 0, Streetwise 1, Survival Training 2, Vacc Suit Training 0, Zero-G Training 0",4 Ship Shares,Cr15000,Cr0,Cr0
K2321,Ralseloganratla,C,7,4,0,6,6,7,5,De He Ni Po,,7,Conservative,3rd Officer Alla F. Ennson,Human,Female,56,5572,6,A,3,A,2,4,Rogue,Thief,3,"Advocating 1, Anglic Language 0, Carousing 0, Civil Construction 1, Companion 0, Dancing 0, Deceiving 0, Hydroponics 1, Jack of all Trades 0, Mechanical Training 1, Persuading 0, Shotgun 1, Slug Pistol 0, Stealth 1, Streetwise 1, Survival Training 0, Sword Fighting 1, Tank Driving 0, Writing 0","Free Trader, Corsair",Cr130000,Cr0,Cr0
A0409,Ardalsa,D,1,1,0,6,5,0,8,Na Ni,A,B,Unusual Customs: Trade,Eng Delse,Human,Female,57,5571,5,1,5,8,B,7,Merchants,Merchant Marine,3,"Acting 1, Administrating 2, Advocating 1, Anglic Language 0, Animal Farming 0, Capital Ship Helm 1, Deceiving 1, Diplomacy 1, Hydroponics 0, Jack of all Trades 0, Life Support 0, Linguistics 1, Mechanical Training 0, Medical Training 1, Mole Trucking 0, Musical Training 0, Space Construction 1, Stealth 2, Tank Driving 1, Telecomm 0, Xenology 0, Zdetl Language 1",1 Ship Share,Cr110000,Cr0,Cr0
O2132,Jalnstesalrilynn,D,1,0,0,4,9,7,9,Ni Va,,8,Taboo,3rd Officer Therrc O. Olmes,Human,Male,52,5576,5,7,7,7,7,3,Merchants,Merchant Marine,6,"Administrating 0, Anglic Language 0, Athletic Co-ord 0, Athletic Endurance 1, Civil Construction 0, Deceiving 0, Diplomacy 1, Jack of all Trades 1, Jumping 1, Knife Fighting 1, Mechanical Training 3, Mole Trucking 1, Persuading 1, Reconnaissance 0, Stealth 2, Streetwise 3, Survival Training 0, Tank Driving 1, Vacc Suit Training 2","Free Trader, 2 Ship Shares",Cr42000,Cr0,Cr12000
I0625,Imgilochegondy,A,9,9,9,3,0,1,F,Lo,,5,Barbaric,Urcallenthan Umidelse,Human,Female,55,5573,2,4,1,6,6,8,Entertainer,Artist,2,"Administrating 0, Anglic Language 0, Astrogating 1, Athletic Co-ord 0, Carousing 1, Dancing 1, Deceiving 1, Energy Rifle 0, Jack of all Trades 2, Mechanical Training 0, Ortillery Gunnery 1, Persuading 1, Reconnaissance 0, Sculpting 0, Shotgun 0, Slug Pistol 1, Small Craft Piloting 0, Stealth 2, Tank Driving 0, Vacc Suit Training 2, Vilani Language 0, Zero-G Training 0",,Cr7000,Cr0,Cr0
O2038,King,E,4,5,4,2,2,3,4,Fa Lo,,7,Unusual Customs: Social Standings,Lance Sergeant Lece Z. Sheldrarrk,Human,Male,53,5575,9,5,1,B,7,2,Drifter,Scavenger,1,"Anglic Language 0, Athletic Co-ord 0, Belter 0, Blunt Fighting 1, Computer Science 1, Energy Pistol 1, Field Artillery 0, Fist Fighting 1, Jack of all Trades 0, Leadership 1, Linguistics 1, Mechanical Training 2, Mole Trucking 0, Psychology 0, Reconnaissance 4, Sculpting 0, Sensor Reading 2, Shotgun 1, Slug Pistol 1, Slug Rifle 2, Small Craft Piloting 1, Stealth 1, Survival Training 2, Vacc Suit Training 1",,Cr62000,Cr0,Cr0
H2714,Zildatrenbrud,D,0,0,0,3,1,3,8,As Lo Va,,A,Recovering,Corporal Nanhansatlam J. Leni,Human,Male,51,5577,6,1,2,D,4,8,Drifter,Wanderer,1,"Administrating 1, Advocating 2, Anglic Language 0, Astrogating 1, Companion 0, Computer Training 0, Deceiving 0, Investigating 1, Jack of all Trades 0, Persuading 1, Slug Pistol 0, Streetwise 3, Survival Training 3, Sword Fighting 1, Tank Driving 0, Telecomm 0, Trading 1, Vacc Suit Training 0, Zero-G Training 0",1 Ship Share,Cr20000,Cr0,Cr0
E0118,Drardatarke,D,4,4,2,1,0,1,4,He Lo Po,,4,Unusual Custom: Offworlders,Major Arng A. Eltengelman,Human,Female,57,5571,1,3,1,7,A,9,Merchants,Merchant Marine,5,"Administrating 3, Advocating 2, Anglic Language 0, Animal Farming 0, Archeology 1, Carousing 0, Companion 0, Computer Training 1, Deceiving 0, Diplomacy 1, Energy 1, Energy Rifle 1, Explosives 1, Field Artillery 0, Gravitics 1, History 1, Holography 0, Investigating 1, Jack of all Trades 0, Jumpspace 1, Leadership 1, Mechanical Training 1, Military Tactics 1, Mole Trucking 0, Persuading 0, Planetology 0, Sculpting 0, Sensor Reading 1, Survival Training 2, Telecomm 1",Free Trader,Cr18000,Cr0,Cr10000
H2611,Ing,D,0,0,0,5,7,9,9,As Ni Va,,9,Unusual Custom: Starport,4th Officer Anwarrlie N. Bawory,Human,Female,52,5576,4,4,2,D,8,4,Merchants,Merchant Marine,4,"Administrating 2, Anglic Language 0, Athletic Endurance 1, Autocar Driving 1, Computer Training 1, Deceiving 0, Energy 1, Energy Pistol 1, Energy Rifle 0, Jack of all Trades 0, Jumping 0, Mechanical Training 1, Persuading 2, Philosophy 1, Reconnaissance 1, Spacecraft Piloting 1, Stealth 0, Streetwise 1, Sword Fighting 1, Telecomm 1, Vacc Suit Training 0, Zero-G Training 0",Alien Artifact,Cr132000,Cr0,Cr0
N1137,Rarbaln,C,6,2,0,8,5,6,5,De He Na Ph Pi Po,,6,Unusual Customs: Nobility,Saly Kendy,Human,Female,56,5572,1,1,7,8,E,A,Scholar,Physician,5,"Anglic Language 0, Animal Farming 0, Athletic Endurance 1, Blunt Fighting 1, Companion 0, Computer Training 2, Deceiving 1, Diplomacy 1, Energy 0, Energy Rifle 1, Investigating 0, Jack of all Trades 0, Leadership 0, Medical Training 1, Persuading 0, Psionicology 0, Shotgun 0, Streetwise 0, Survival Training 0, Tank Driving 0, Telecomm 2, Trading 0, Vacc Suit Training 0",,Cr0,Cr40000,Cr10000
G2216,Sense,A,3,4,6,1,3,1,B,Lo,,2,Honorable,Sir Sich R. Shatth,Human,Male,57,5571,2,7,4,8,A,B,Drifter,Wanderer,2,"Advocating 1, Anglic Language 0, Archeology 0, Athletic Strength 0, Blunt Fighting 1, Deceiving 1, Energy 1, Energy Rifle 1, Fist Fighting 2, Heavy Launchers 0, Jack of all Trades 0, Life Support 0, Medical Training 1, Mole Trucking 1, Reconnaissance 0, Ship Screens 1, Slug Pistol 1, Slug Rifle 1, Stealth 2, Streetwise 1, Survival Training 1, Telecomm 1, Vilani Language 0","Armor, Corsair",Cr114000,Cr0,Cr0
B0909,Tetue,B,3,2,6,9,D,E,C,Hi In Mi,A,7,Unusual Customs: Eating,Corporal Estenkrelove A. Arkennie,Human,Female,55,5573,1,6,4,C,2,3,Drifter,Wanderer,2,"Anglic Language 0, Athletic Co-ord 0, Autocar Driving 0, Computer Training 0, Deceiving 1, Investigating 0, Jack of all Trades 1, Knife Fighting 1, Reconnaissance 0, Shotgun 0, Slug Pistol 0, Stealth 0, Streetwise 1, Survival Training 0",Alien Artifact,Cr0,Cr76000,Cr0
D2607,Kriranbidyne,D,9,C,6,3,1,0,A,Fl Lo,A,J,Unusual Customs: Technology,Detective Pelrt M. Urgarsarch,Human,Male,52,5576,1,B,A,B,7,7,Agent,Law Enforcement,5,"Advocating 1, Anglic Language 0, Astrogating 1, Athletic Co-ord 1, Autocar Driving 1, Blunt Fighting 1, Computer Training 1, Deceiving 0, Energy 1, Genetics 0, Investigating 1, Jack of all Trades 0, Knife Fighting 1, Psychology 0, Reconnaissance 2, Shotgun 1, Slug Pistol 1, Slug Rifle 1, Small Craft Piloting 1, Spacecraft Piloting 1, Stealth 0, Streetwise 2, Tank Driving 1","Armor, 2 Ship Shares",Cr108000,Cr0,Cr10000
A0208,Ohanrc,D,7,3,1,7,5,9,5,Na Po,,2,Unusual Custom: Media,Captain Elm K. Atner,Human,Female,50,5578,D,6,8,D,B,4,Merchants,Merchant Marine,7,"Administrating 0, Anglic Language 0, Animal Riding 0, Companion 0, Investigating 1, Jack of all Trades 0, Knife Fighting 3, Linguistics 1, Mechanical Training 1, Mole Trucking 0, Persuading 0, Small Craft Piloting 1, Streetwise 2, Telecomm 0, Trading 0, Vacc Suit Training 0","Free Trader, Free Trader, Free Trader, Free Trader, 1 Ship Share",Cr80000,Cr0,Cr14000
L3126,Sol,B,8,7,9,6,A,B,A,Ni,,5,Fusion,4th Officer Rurlam U. Jelnensirartilcach,Human,Male,57,5571,1,2,6,6,9,3,Merchants,Merchant Marine,5,"Administrating 1, Advocating 3, Anglic Language 0, Astrogating 3, Athletic Strength 0, Companion 0, Computer Science 0, Computer Training 3, Economics 1, Jack of all Trades 1, Mechanical Training 1, Persuading 1, Reconnaissance 0, Sculpting 0, Stealth 0, Tank Driving 0, Telecomm 0, Trading 2, Vacc Suit Training 0",,Cr0,Cr52000,Cr10000
G2117,Cerlton,A,2,5,6,7,7,B,B,Ag,,6,Unusual Customs: Trade,Special Agent Elck P. Enmetl,Human,Female,51,5577,1,4,3,D,9,5,Drifter,Wanderer,0,"Administrating 0, Advocating 1, Anglic Language 0, Animal Farming 0, Athletic Endurance 0, Athletic Strength 0, Computer Training 2, Deceiving 1, Genetics 0, Investigating 1, Jack of all Trades 0, Linguistics 0, Reconnaissance 0, Shotgun 1, Slug Rifle 1, Stealth 3, Streetwise 1, Survival Training 1, Tank Driving 0",1 Ship Share,Cr0,Cr58000,Cr10000
F0918,Pedrelace,C,5,2,1,9,9,9,6,He Hi In Mi Na Po,,8,Artistic,3rd Officer Atlus U. Elelsa,Human,Female,53,5575,4,5,7,8,4,9,Marines,Ground Assault,0,"Acting 0, Anglic Language 0, Carousing 1, Companion 2, Deceiving 2, Hydroponics 0, Investigating 1, Jack of all Trades 0, Mechanical Training 1, Military Tactics 1, Mole Trucking 1, Persuading 3, Psychology 1, Slug Pistol 1, Streetwise 0, Telecomm 1, Trading 4, Vacc Suit Training 0",Free Trader,Cr45000,Cr0,Cr0
B1101,Kosece,C,4,4,7,1,0,2,9,Lo,,3,Unusual Customs: Technology,Weldy Anlenner,Human,Male,53,5575,6,7,4,B,6,9,Scout,Survey,0,"Administrating 0, Advocating 0, Anglic Language 0, Animal Farming 1, Astrogating 1, Belter 0, Capital Ship Helm 0, Companion 1, Diplomacy 1, Energy Rifle 0, Jack of all Trades 0, Knife Fighting 2, Mechanical Training 0, Sensor Reading 1, Shotgun 0, Spacecraft Piloting 1, Streetwise 1, Survival Training 0, Telecomm 0, Turret Gunnery 0, Vacc Suit Training 1, Zero-G Training 1",2 Ship Shares,Cr110000,Cr0,Cr0
I0523,Anregwennstidese,A,9,8,5,8,6,2,8,Cp Cy Pa Ph Ri,,C,Honorable,Erleld Stalengarrk,Human,Female,17,5611,C,5,9,6,7,9,Citizen,,0,"Anglic Language 0, Autocar Driving 0, Jack of all Trades 0, Telecomm 0, Xenology 0",,Cr0,Cr0,Cr0
O1735,Urn,D,6,8,8,7,6,1,4,Ag Cy Ri,,6,Fashion,Lady Ererthon Y. Anvenda,Human,Female,57,5571,1,2,2,8,6,B,Marines,Support,3,"Administrating 1, Anglic Language 0, Animal Farming 0, Athletic Co-ord 2, Athletic Strength 0, Autocar Driving 0, Battle Suit Training 1, Companion 0, Deceiving 0, Energy Pistol 1, Energy Rifle 1, Fist Fighting 1, Jack of all Trades 0, Leadership 1, Linguistics 1, Medical Training 1, Military Tactics 1, Naval Tactics 2, Reconnaissance 0, Slug Rifle 0, Stealth 0, Streetwise 1, Survival Training 1, Tank Driving 1, Telecomm 3",1 Ship Share,Cr0,Cr10000,Cr0
D2508,Eselark,B,8,6,9,2,5,5,A,Lo,,9,Honorable,Corporal Zalzarman P. Upenschechalscharm,Human,Male,50,5578,1,4,1,8,9,5,Scout,Survey,3,"Anglic Language 0, Athletic Strength 0, Autocar Driving 0, Capital Weapons 1, Carousing 3, Computer Training 0, Deceiving 0, Electronics 0, Energy 1, Gambling 1, Jack of all Trades 1, Mechanical Training 0, Navigating 1, Reconnaissance 1, Sensor Reading 1, Shotgun 0, Small Craft Piloting 1, Space Construction 1, Stealth 0, Streetwise 0, Trading 0, Vacc Suit Training 1, Xenology 2",1 Ship Share,Cr0,Cr40000,Cr0
J1026,Ilthini,D,1,1,0,9,C,9,9,Hi In Na,,6,Tourist Attraction,Corporal Son Q. Allarnethon,Human,Male,53,5575,6,3,9,7,9,5,Drifter,Barbarian,0,"Anglic Language 0, Athletic Strength 0, Battle Suit Training 0, Carousing 1, Civil Construction 0, Computer Training 0, Energy Rifle 0, Heavy Launchers 0, Jack of all Trades 1, Jumping 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Military Tactics 0, Sailboat Helm 0, Slug Pistol 1, Slug Rifle 1, Stealth 0, Streetwise 1, Vacc Suit Training 0","TAS Membership, Armor, 1 Ship Share",Cr45000,Cr0,Cr0
E0814,Ennk,C,3,8,7,8,7,7,8,Pa Ph Ri,A,5,Unusual Custom: Media,Charnie Enedats,Human,Female,39,5589,3,A,2,7,D,3,Citizen,Colonist,4,"Advocating 1, Anglic Language 0, Animal Training 0, Athletic Co-ord 1, Biology 0, Carousing 0, Chemisty 0, Companion 1, Economics 0, Jack of all Trades 0, Knife Fighting 1, Polymers 1, Reconnaissance 1, Stealth 0, Streetwise 1, Submarine Helm 0, Survival Training 1, Tank Driving 2, Veterinary 0",,Cr61000,Cr0,Cr0
O2338,Palrlidrili,D,7,A,6,5,4,3,8,Fl Ni,A,8,Fashion,1st Secretary Athan I. Kruman,Human,Female,57,5571,4,4,2,B,9,9,Scholar,Field Researcher,1,"Administrating 1, Advocating 1, Anglic Language 0, Companion 0, Computer Training 2, Deceiving 2, Diplomacy 1, Investigating 0, Jack of all Trades 0, Jumpspace 1, Knife Fighting 1, Mechanical Training 1, Mole Trucking 0, Persuading 0, Streetwise 3, Tank Driving 0, Telecomm 0, Trading 0, Vacc Suit Training 0","Stipend Portfolio: Cr2500000, Stipend Portfolio: Cr750000, Business Portfolio: Cr750000, Lab Ship, 2 Ship Shares",Cr50000,Cr0,Cr0
A0506,Renti,B,8,A,6,4,4,7,8,Fl Ni,,7,Taboo,2nd Officer Idanrc N. Umenrt,Human,Female,54,5574,8,6,9,6,C,7,Agent,Corporate,2,"Anglic Language 0, Autocar Driving 1, Capital Ship Helm 1, Companion 3, Dancing 0, Economics 1, Investigating 1, Jack of all Trades 0, Linguistics 1, Mechanical Training 1, Mole Trucking 1, Persuading 2, Polymers 0, Reconnaissance 0, Streetwise 1, Tank Driving 0, Telecomm 2, Trading 1, Vacc Suit Training 2","Scientific Equipment, 1 Ship Share",Cr20000,Cr0,Cr14000
I0724,Hetgultalrk,C,8,5,3,4,0,1,A,Ni Po,,8,Unusual Customs: Eating,Lance Corporal Edove S. Elkrebatng,Human,Female,52,5576,1,3,6,3,A,A,Army,Cavalry,1,"Administrating 1, Advocating 0, Anglic Language 0, Animal Training 1, Athletic Strength 0, Autocar Driving 1, Computer Training 1, Diplomacy 0, Energy Rifle 1, Fist Fighting 1, Investigating 0, Jack of all Trades 0, Jumpspace 0, Leadership 1, Mole Trucking 1, Polymers 1, Portable Artillery 1, Psychology 0, Reconnaissance 1, Streetwise 7, Tank Driving 1, Trading 0, Veterinary 0","TAS Membership, Scientific Equipment, 2 Ship Shares",Cr2000,Cr0,Cr0
G2012,Anrluni,C,4,8,8,9,5,3,7,Hi Pr,,C,Influenced,Statler Ibalrt,Human,Male,51,5577,7,5,4,4,3,A,Scout,Courier,3,"Acting 0, Anglic Language 0, Athletic Endurance 0, Athletic Strength 1, Carousing 1, Dancing 1, Deceiving 0, Energy Pistol 1, Holography 1, Jack of all Trades 0, Knife Fighting 0, Reconnaissance 0, Shotgun 0, Small Craft Piloting 1, Stealth 0, Streetwise 1, Survival Training 0, Telecomm 3, Vacc Suit Training 1, Writing 1, Xenology 0","Alien Artifact, 2 Ship Shares",Cr170000,Cr0,Cr0
I0724,Mansheli,C,3,2,2,6,2,0,7,He Na Ni Po,,4,Fashion,Enorly Kritis,Human,Female,55,5573,7,6,4,8,5,4,Agent,Corporate,2,"Administrating 1, Anglic Language 0, Animal Training 0, Astrogating 1, Autocar Driving 0, Capital Weapons 0, Carousing 2, Companion 1, Computer Training 1, Energy Pistol 0, Jack of all Trades 1, Mechanical Training 2, Persuading 1, Reconnaissance 1, Sensor Reading 1, Slug Rifle 1, Spacecraft Piloting 1, Streetwise 1, Telecomm 0, Trading 2, Vacc Suit Training 1, Zero-G Training 0","Free Trader, Free Trader",Cr91000,Cr0,Cr12000
O2137,Simwardy,B,6,6,6,8,5,A,9,Ga Pa Ph Ri,A,9,Influenced,Sir Thanziton K. Celwolimnk,Human,Male,57,5571,6,1,1,A,6,B,Drifter,Wanderer,3,"Anglic Language 0, Animal Training 0, Athletic Strength 0, Capital Ship Helm 0, Capital Weapons 0, Cybernetics 0, Deceiving 1, Energy Rifle 1, Gambling 1, Jack of all Trades 1, Knife Fighting 3, Leadership 1, Mechanical Training 0, Medical Training 1, Persuading 1, Robotics 0, Slug Rifle 0, Streetwise 1, Vacc Suit Training 0, Zero-G Training 0",1 Ship Share,Cr114000,Cr0,Cr0
A0101,Aponston,E,D,D,6,2,2,2,6,Lo,,B,Peaceful,Baronet Onhl Krini Mamansonski of Aponston,Human,Male,52,5576,9,6,5,5,A,c,Agent,Corporate,1,"Administrating 0, Advocating 0, Anglic Language 0, Animal Riding 1, Art 1, Carousing 4, Companion 1, Computer Training 2, Deceiving 1, Diplomacy 0, Gambling 1, Heavy Launchers 0, Investigating 0, Jack of all Trades 0, Mechanical Training 1, Persuading 0, Psionicology 0, Reconnaissance 0, Slug Rifle 1, Streetwise 1, Telecomm 3, Xenology 0","Yacht, Stipend Portfolio: Cr100000, Estate Portfolio: Cr750000, Pension Portfolio: Cr1000000, 3 Ship Shares",Cr25000,Cr0,Cr10000
D3202,Jod,C,3,4,1,1,4,6,8,He Lo Po,,4,Nexus,Ilove Chranda,Human,Female,56,5572,1,1,2,5,6,6,Drifter,Scavenger,2,"Administrating 1, Anglic Language 0, Animal Farming 0, Athletic Endurance 2, Computer Training 0, Energy Rifle 0, Heavy Launchers 0, Investigating 1, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 0, Medical Training 1, Portable Artillery 1, Reconnaissance 2, Ship Screens 0, Slug Rifle 1, Small Craft Piloting 2, Stealth 0, Streetwise 0, Survival Training 0, Tank Driving 0, Telecomm 0",,Cr0,Cr109000,Cr0
I0325,Ankonrt,C,9,C,6,6,7,6,A,Fl Ni,A,B,Unusual Customs: Eating,Armon Kend,Human,Female,43,5585,8,1,B,D,7,9,Drifter,Barbarian,2,"Anglic Language 0, Archeology 1, Athletic Co-ord 1, Computer Training 1, Diplomacy 0, History 1, Investigating 0, Jack of all Trades 0, Knife Fighting 0, Medical Training 1, Political Science 0, Stealth 1, Streetwise 2, Survival Training 2, Telecomm 0",Lab Ship,Cr21000,Cr0,Cr0
N1337,Atlsanmer,E,6,8,9,7,9,8,7,Ri,,8,Unusual Custom: Starport,Corporal Alshelni V. Stelni,Human,Female,51,5577,1,5,4,A,9,9,Drifter,Scavenger,0,"Advocating 0, Anglic Language 0, Athletic Endurance 0, Athletic Strength 0, Autocar Driving 0, Energy Pistol 0, Energy Rifle 1, Explosives 1, Gravitics 1, Heavy Launchers 0, Investigating 1, Jack of all Trades 0, Jumping 0, Knife Fighting 0, Leadership 1, Military Tactics 1, Reconnaissance 1, Sensor Reading 2, Slug Rifle 1, Survival Training 2, Tank Driving 0, Telecomm 2, Vacc Suit Training 0, Writing 0",,Cr0,Cr43000,Cr0
F1318,C8A6532-A,C,8,A,6,5,3,2,A,Fl Ni,,4,At War,Petty Officer 3rd Class Lilti C. Venni,Human,Female,52,5576,6,1,6,5,9,5,Navy,Line/Crew,2,"Anglic Language 0, Blunt Fighting 1, Capital Ship Helm 1, Computer Training 1, Energy Rifle 0, Field Artillery 0, Gambling 1, Genetics 0, Investigating 0, Jack of all Trades 0, Mechanical Training 2, Mole Trucking 0, Reconnaissance 4, Slug Pistol 2, Slug Rifle 1, Streetwise 0, Vacc Suit Training 3, Zero-G Training 1","Armor, 2 Ship Shares",Cr0,Cr3000,Cr0
P3031,Inand,C,4,1,0,5,9,9,A,Ni,,7,Unusual Custom: Conspiracy,Agent Selpimon Y. Onrk,Human,Male,52,5576,7,1,1,7,4,7,Drifter,Wanderer,0,"Anglic Language 0, Athletic Endurance 1, Autocar Driving 0, Computer Science 0, Computer Training 1, Deceiving 2, Energy Pistol 1, Energy Rifle 1, Investigating 0, Jack of all Trades 0, Portable Artillery 0, Reconnaissance 1, Roto Flying 1, Small Craft Piloting 1, Stealth 2, Streetwise 0, Survival Training 0, Zero-G Training 0","Scientific Equipment, 1 Ship Share",Cr15000,Cr0,Cr0
H2611,Nilsimza,C,6,8,8,2,0,0,9,Fa Lo,,A,Deceptive,Force Commander Urnk C. Ebedrelnston,Human,Female,52,5576,5,6,5,5,B,5,Drifter,Wanderer,0,"Advocating 1, Anglic Language 0, Animal Training 0, Athletic Co-ord 0, Athletic Strength 1, Battle Suit Training 1, Carousing 0, Energy Rifle 1, Fist Fighting 1, Heavy Launchers 0, Jack of all Trades 0, Knife Fighting 0, Leadership 3, Medical Training 0, Military Tactics 1, Naval Tactics 1, Reconnaissance 1, Slug Rifle 1, Small Craft Piloting 1, Stealth 1, Submarine Helm 1, Survival Training 1, Vacc Suit Training 1, Vilani Language 0",Armor,Cr29000,Cr0,Cr0
F1112,Drurth,B,4,7,6,3,2,5,B,Fa Lo,,6,Influenced,Lady Enkrarlo S. Elejalla,Human,Female,55,5573,3,1,1,7,8,B,Scholar,Physician,9,"Anglic Language 0, Archeology 1, Biology 1, Chemisty 1, Computer Training 1, Cybernetics 0, Diplomacy 1, Economics 1, Heavy Launchers 1, Investigating 3, Jack of all Trades 0, Linguistics 1, Medical Training 6, Persuading 1, Political Science 0, Psychology 1, Telecomm 0","Scientific Equipment, Scientific Equipment, Scientific Equipment, Scientific Equipment, Lab Ship, 4 Ship Shares",Cr50000,Cr0,Cr18000
H3016,Eschuv,B,5,6,7,5,0,0,C,Ag Fa Ni Pr,,A,Taboo,Lance Corporal Cilke X. Abenhenski,Human,Male,51,5577,3,8,4,2,5,5,Drifter,Wanderer,0,"Anglic Language 1, Animal Farming 0, Animal Training 1, Battle Suit Training 0, Biology 1, Cruise Ship Helm 1, Energy Rifle 1, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Military Tactics 0, Portable Artillery 0, Reconnaissance 0, Shotgun 0, Slug Rifle 1, Stealth 2, Survival Training 3, Vilani Language 0",,Cr2000,Cr0,Cr0
C2406,Anmistetgalhalrc,D,2,4,2,2,5,6,8,Lo Po,,6,Unusual Customs: Trade,Enthimm Etrlarn,Human,Female,57,5571,5,1,6,B,B,5,Drifter,Barbarian,2,"Administrating 0, Anglic Language 0, Animal Riding 0, Athletic Endurance 1, Belter 0, Biology 1, Capital Ship Helm 1, Carousing 0, Chemisty 1, Computer Training 2, Diplomacy 1, Energy Rifle 1, History 2, Investigating 1, Jack of all Trades 0, Knife Fighting 1, Medical Training 2, Psionicology 1, Psychology 0, Reconnaissance 1, Robotics 2, Stealth 1, Tank Driving 0, Telecomm 0","Scientific Equipment, Scientific Equipment, Scientific Equipment, Lab Ship",Cr50000,Cr0,Cr12000
M0136,Rerthan,C,4,0,0,4,2,0,B,Ni Va,,B,Ritualized,Sublieutenant Krelrly U. Chraln,Human,Female,52,5576,8,3,1,E,4,9,Drifter,Scavenger,1,"Anglic Language 0, Belter 0, Capital Ship Helm 0, Deceiving 0, Jack of all Trades 0, Jumping 0, Knife Fighting 1, Leadership 1, Mechanical Training 1, Naval Tactics 1, Reconnaissance 0, Small Craft Piloting 0, Stealth 0, Streetwise 1, Survival Training 0, Vacc Suit Training 1","Ship's Boat, 2 Ship Shares",Cr102000,Cr0,Cr10000
O2136,Stimhn,C,7,7,5,8,A,6,5,Pa Ph Pi,,4,Unusual Customs: Sex,Colonel Iyan A. Attalry,Human,Female,56,5572,4,2,5,8,9,7,Entertainer,Artist,3,"Anglic Language 0, Archeology 0, Athletic Strength 0, Autocar Driving 0, Carousing 1, Civil Construction 1, Energy Pistol 0, Energy Rifle 1, Fist Fighting 0, Gambling 1, Gravitics 1, Investigating 1, Jack of all Trades 0, Leadership 1, Mechanical Training 2, Medical Training 3, Military Tactics 1, Musical Training 1, Persuading 2, Physics 0, Portable Artillery 0, Reconnaissance 0, Sculpting 1, Tank Driving 2, Telecomm 3",2 Ship Shares,Cr175000,Cr0,Cr10000
P3032,Thini,A,D,F,6,1,0,0,F,Cp Lo,,8,Conservative,Ecing Shondy,Human,Female,51,5577,1,5,1,2,4,6,Drifter,Scavenger,0,"Anglic Language 0, Astrogating 0, Athletic Co-ord 1, Civil Construction 1, Companion 2, Computer Science 0, Energy Pistol 0, Energy Rifle 0, Jack of all Trades 0, Jumpspace 0, Knife Fighting 0, Mechanical Training 0, Reconnaissance 1, Small Craft Piloting 0, Spacecraft Piloting 1, Stealth 1, Streetwise 1, Survival Training 0, Telecomm 0, Trading 0",,Cr0,Cr46000,Cr0
